ProductionVolume;ProductionCost;SupplierQuality;DeliveryDelay;DefectRate;QualityScore;MaintenanceHours;DowntimePercentage;InventoryTurnover;StockoutRate;WorkerProductivity;SafetyIncidents;EnergyConsumption;EnergyEfficiency;AdditiveProcessTime;AdditiveMaterialCost;DefectStatus
242;12.725.084.895.645.800;8.872.140.960.438.620;2;4.163.307.293.240.060;654.095.931.193.889;13;3.296.510.469.858.640;7.307.234.761.940.870;0.08399830248617474;816.702.135.501.272;8;4.859.317.800.412.590;0.37220382685213393;8.502.740.889.082.390;2.135.747.614.131.000;1
764;13.033.307.223.195.000;831.380.524.829.224;1;19.140.868.422.477.700;8.381.493.466.195.570;23;3.662.779.303.585.160;9.702.924.558.251.580;0.0681474906378319;8.890.676.946.339.130;7;28.852.622.300.810.400;0.1459415833980304;877.101.427.155.129;4.621.888.857.395.760;1
244;10.353.289.627.566.600;9.895.130.252.648.080;2;4.880.869.483.267.630;7.370.961.654.355.380;21;0.19648916614401768;5.532.130.597.501.980;0.07805867126366647;9.353.867.327.504.870;6;26.736.186.389.858.000;0.19852208976958244;2.169.970.170.653.790;20.823.228.509.013.800;1
324;1.030.683.738.104.650;9.533.697.795.635.540;5;17.957.198.667.713.600;6.903.913.538.620.730;16;30.230.025.381.859.400;4.142.367.785.318.070;0.044776583496406876;9.503.141.533.907.950;7;4.622.996.695.765.430;0.22227446098448908;31.972.701.210.946.300;35.502.587.421.714.400;1
602;1.742.833.396.859.120;8.536.574.400.855.540;3;4.501.871.257.226.980;8.557.873.757.968.410;10;34.449.628.418.548.800;24.799.520.503.620.900;0.019506172170279657;8.797.454.649.437.200;9;4.610.321.979.665.370;0.3987208369163472;12.663.754.589.091.700;4.780.367.402.510.490;1
920;1.683.939.272.479.520;9.181.609.067.035.830;2;4.463.368.596.833.850;7.828.009.237.507.760;15;0.1018857354011582;7.864.972.200.642.150;0.03262135237473315;8.956.089.189.094.090;7;4.969.674.807.532.700;0.35035672426297093;9.845.206.541.767.490;26.032.371.533.651.300;1
715;9.616.937.475.211.180;9.442.898.314.219.140;3;3.909.459.274.713.370;7.600.581.869.138.230;5;4.219.294.939.781.270;6.938.221.513.843.370;0.09014692283942562;9.510.940.986.749.600;0;3.203.451.997.233.230;0.17370617461033155;3.125.243.254.750.850;164.570.611.317.138;1
203;1.870.682.665.809.880;9.882.557.857.813.590;2;30.356.171.321.578.300;8.371.408.019.568.880;10;4.641.425.058.253.700;9.780.886.679.206.070;0.09380186018514285;870.541.566.061.669;8;2.377.046.164.106.410;0.33915512424789673;430.384.001.034.018;1.273.529.903.647.330;1
138;19.292.225.255.037.500;9.763.270.698.350.820;4;10.400.123.732.759.900;7.965.070.513.960.000;9;11.896.822.620.939.400;769.731.983.842.906;0.04818663985272878;9.569.532.422.535.940;5;19.615.602.527.108.100;0.3832591980442448;34.743.380.250.559.200;4.852.071.987.230.420;0
297;9.901.138.130.450.610;9.030.384.452.276.420;3;2.893.872.805.234.240;7.213.936.834.206.240;22;42.289.796.634.848.200;9.465.291.839.505.720;0.029879557514939415;9.934.752.131.197.930;0;11.363.854.278.066.400;0.2555588811160686;1.358.142.605.608.750;4.054.805.943.975.750;1
745;10.316.374.231.895.800;9.549.305.239.586.030;1;21.055.831.504.472.000;8.236.245.151.061.000;8;3.327.562.913.545.820;9.932.630.358.236.640;0.07303111241084978;9.760.961.246.682.760;0;39.069.144.968.435.400;0.19838116561114083;33.513.220.864.909.700;4.675.808.240.283.130;0
678;12.584.512.301.329.300;912.428.950.765.517;4;4.064.976.649.199.080;8.677.994.306.202.770;23;2.903.479.098.750.990;5.427.449.153.861.480;0.0765993010266275;8.907.190.673.374.050;6;19.339.046.949.417.800;0.3715931091659157;18.837.609.958.693.600;3.795.332.212.639.240;1
490;19.116.812.188.005.100;910.540.778.009.108;5;3.911.581.429.235.800;6.106.772.634.347.410;23;4.215.629.868.445.740;32.023.601.069.542.100;0.08154662974069145;915.903.698.977.785;9;3.426.563.540.902.620;0.3443564800565989;4.548.547.777.461.260;23.697.940.167.574.200;1
278;18.144.791.497.134.600;8.229.483.916.676.380;2;4.597.756.283.176.720;7.863.486.915.630.700;14;14.280.526.787.260.100;35.668.062.152.261.000;0.0031083810722496;9.432.852.773.312.130;1;4.666.369.461.457.580;0.13116486338832806;970.141.706.503.098;14.920.663.439.335.200;1
653;6.538.519.438.753.840;8.252.275.316.032.300;5;0.5667357309426855;6.230.733.138.334.170;6;395.428.088.843.427;4.547.001.784.898.530;0.0009733872396633148;8.698.600.884.872.360;5;4.800.854.429.578.100;0.3666718560935017;728.436.134.857.436;47.172.274.371.000.000;1
547;10.890.961.149.071.200;9.059.067.230.044.910;3;4.140.964.475.703.700;6.745.621.656.272.440;17;15.726.038.383.410.100;60.711.661.365.301.800;0.035715562828185256;9.598.476.199.952.570;4;10.176.405.359.212.400;0.29540717313411946;7.362.107.108.270.930;29.584.761.765.237.600;1
599;13.300.567.846.246.500;8.537.723.089.958.010;4;47.230.792.390.610.000;8.242.034.936.311.890;0;3.937.282.714.540.360;29.793.599.951.708.400;0.015249661777650981;8.873.833.990.561.060;4;22.683.001.255.054.200;0.40134758279109095;5.078.583.399.621.290;2.586.035.985.110.490;1
114;12.546.987.088.273.100;8.042.073.804.920.930;5;4.051.852.020.986.670;9.464.755.661.062.320;14;22.552.700.287.822.800;44.137.429.748.418.800;0.08049818585141144;9.693.683.116.200.860;9;4.349.512.117.860.900;0.17628701675193073;830.173.609.620.503;33.111.682.449.564.900;1
722;790.794.601.905.339;9.445.678.407.800.420;1;10.858.750.694.166.500;9.531.222.716.753.930;1;0.5847273574654022;4.462.350.779.063.320;0.05328438535786423;8.509.467.789.852.130;5;3.145.780.821.406.140;0.20328656716055057;9.174.557.502.258.020;14.262.372.857.242.700;0
768;1.788.225.156.752.230;806.497.319.338.033;3;0.8657559717839949;6.279.776.040.554.520;21;19.075.993.015.299.500;20.326.852.397.177.000;0.08253481263617979;8.022.756.112.665.660;7;4.230.034.933.928.610;0.31732509563900846;9.653.950.054.754.380;2.236.815.277.497.930;1
388;15.154.111.744.952.500;9.190.553.682.208.100;4;0.5938035791346536;7.676.420.345.146.820;1;1.167.466.391.548.750;4.833.349.917.331.140;0.017691307674413514;926.537.679.194.475;4;4.413.293.131.351.750;0.29269341115687963;1.890.912.004.717.760;3.551.504.428.392.660;0
577;17.568.625.622.777.000;9.078.387.588.254.620;5;33.293.535.162.263.100;8.332.025.932.018.200;9;0.5026577539310956;29.292.176.006.773.700;0.06272227088618278;8.903.778.234.986.250;7;2.770.504.879.765.290;0.25454614842259865;89.167.960.778.183;14.004.917.854.286.200;1
330;17.881.464.190.242.000;9.937.629.381.155.600;4;3.333.526.933.369.490;6.588.279.618.201.370;19;0.5514353421183249;5.437.691.037.299.110;0.058017209083527324;811.964.623.403.512;4;2.435.931.752.099.140;0.39841332577191557;30.257.459.521.827.400;15.409.710.358.595.300;1
519;16.225.337.804.986.000;8.968.426.278.695.280;4;4.941.111.713.981.950;9.061.728.866.979.080;14;3.900.356.992.520.240;3.572.293.899.229.990;0.03403783008392685;8.975.224.706.146.150;9;2.821.733.064.202.100;0.32590062545131293;45.754.021.179.175.000;3.042.351.456.364.220;1
256;1.158.815.901.874.570;8.127.202.872.755.590;5;2.291.194.283.468.430;8.976.941.033.748.950;9;4.406.989.262.612.330;8.576.913.917.545.560;0.05170813005577615;833.713.969.084.303;5;3.611.180.810.497.060;0.3841087415576475;4.109.294.752.408.230;3.493.828.498.404.360;0
649;14.158.201.325.231.300;9.103.375.935.612.920;0;19.935.782.820.387.300;9.613.364.054.827.170;18;463.564.559.716.252;26.442.028.221.905.800;0.05890275371247186;9.259.498.325.362.120;7;24.686.366.115.472.700;0.1613019849276463;7.076.170.360.781.150;1.748.006.823.175.160;1
540;7.405.481.091.796.140;9.682.192.341.232.200;2;3.309.912.172.329.760;6.033.944.048.333.770;21;4.269.730.861.652.270;8.925.283.451.345.600;0.08894878045358215;8.890.091.155.289.840;1;4.099.953.154.791.010;0.3915953180582149;6.381.320.862.104.120;11.323.385.378.219.600;1
196;15.104.681.262.123.600;999.369.856.856.288;3;4.215.239.026.284.170;686.673.697.595.601;12;4.151.120.486.427.200;6.644.212.924.196.780;0.0055638384756183995;8.342.249.503.809.900;6;461.597.117.474.009;0.2846112432401168;1.981.943.872.912.320;48.334.675.710.670.200;1
510;7.688.798.836.089.210;8.860.686.347.378.140;3;4.715.482.772.853.500;9.308.746.856.981.280;23;0.3441792575830299;566.912.530.558.686;0.08233738668247606;8.823.877.894.424.160;2;2.129.244.808.634.900;0.11350717427383482;804.540.366.563.065;11.099.706.315.302.200;1
388;15.409.243.857.652.300;8.640.597.484.993.480;3;4.114.058.747.805.670;8.682.320.203.307.740;10;3.950.617.973.608.550;6.397.938.535.151.280;0.09801563892809474;8.465.417.616.354.930;8;4.859.958.576.696.950;0.19379662159859967;4.956.808.616.213.460;10.082.081.660.825.600;1
353;8.443.972.411.309.520;9.813.306.593.903.990;4;24.200.329.127.711.200;9.577.559.414.793.960;21;39.164.132.982.822.500;5.008.873.033.421.350;0.07317750581086326;9.306.193.560.945.820;9;34.909.009.869.012.400;0.1103025566962312;10.199.965.899.668.200;2.293.362.275.312.790;1
295;67.632.695.022.533;8.382.484.258.152.240;5;33.571.140.589.042.800;6.228.718.618.121.060;1;0.6564519705230659;30.208.952.399.355.600;0.07373469822607903;8.590.286.748.091.460;6;4.512.675.084.878.960;0.28274980879641753;4.730.529.401.747.480;18.898.126.751.022.700;1
697;7.479.267.352.144.360;9.230.857.830.065.850;2;43.533.469.702.225.200;8.387.855.862.865.770;20;33.100.461.596.731.600;812.703.852.627.024;0.02179742974400961;9.644.034.700.102.600;2;14.156.657.410.884.200;0.23035190422203417;564.698.418.172.472;3.294.345.448.392.840;1
933;5.029.882.028.286.050;8.811.428.848.361.890;1;27.077.435.974.028.200;8.276.186.299.574.690;12;22.625.366.822.964.000;9.423.292.720.771.320;0.05230732809491372;8.028.326.410.983.020;7;2.005.996.548.224.950;0.4949798239653006;16.198.721.668.740.600;4.576.835.507.364.320;1
621;15.781.094.267.802.900;808.216.472.991.111;3;14.750.898.966.742.600;61.426.976.654.421.200;21;45.000.676.173.603.500;9.600.540.984.958.910;0.07059403201832654;880.683.595.308.459;9;2.284.076.317.730.360;0.4474016467827453;23.602.173.347.458.100;29.244.306.897.572.500;1
616;15.986.015.735.875.600;8.694.576.948.611.390;5;12.637.554.788.654.200;8.054.088.307.649.930;21;3.477.041.811.978.330;7.365.692.049.781.950;0.060228100435292024;9.234.160.911.175.940;1;2.211.288.604.698.050;0.4302683441372598;9.942.149.543.417.740;4.093.204.835.267.880;1
734;12.724.000.248.698.800;8.530.457.045.005.340;2;0.5007098506012553;8.438.081.245.239.690;20;4.754.937.681.871.260;5.282.779.412.133.330;0.03851316071167809;8.045.216.568.898.320;9;16.874.446.263.941.200;0.3004466196124982;884.075.861.820.237;46.369.081.539.158;1
941;7.420.442.015.830.750;9.372.182.307.886.970;2;3.732.070.977.415.770;6.765.172.696.808.420;0;0.5246132263732184;5.826.879.698.211.970;0.0940118410055755;843.168.380.504.811;7;44.728.037.900.993.200;0.4228349997403068;219.994.677.411.983;175.759.861.442.483;1
964;62.533.150.626.603.400;9.897.580.995.383.830;0;0.9999374398069573;7.093.318.332.498.650;4;0.20303657226196592;7.255.725.575.914.520;0.05139867413878735;865.483.991.905.892;6;26.744.485.651.582;0.2067478589851021;6.222.784.597.266.300;29.532.435.444.880.200;1
217;5.286.934.496.559.300;8.536.094.374.757.270;5;15.972.759.486.317.300;8.561.389.385.190.940;20;486.789.678.880.273;8.584.580.132.066.780;0.09698758654355286;8.043.689.109.164.680;4;4.852.520.849.867.150;0.32425978713861;4.413.189.674.956.080;3.568.279.998.394.910;1
905;7.486.222.654.478.310;9.622.931.878.303.360;3;184.044.349.185.257;7.873.203.790.399.830;21;0.4009608072245219;4.996.537.100.344.320;0.05638756815024231;9.093.381.409.701.340;3;33.338.894.671.605.800;0.25716722452776397;5.893.663.678.299.270;23.275.329.516.813.700;1
258;183.628.330.247.472;8.110.719.633.876.810;4;30.217.093.706.154.500;9.432.054.630.273.300;6;19.309.791.045.511.400;933.424.979.824.889;0.07933834466829276;9.261.736.778.168.960;9;15.535.785.425.794.500;0.1685367646090919;5.234.816.742.106.480;3.959.008.443.953.700;1
914;8.623.052.625.525.220;9.076.242.020.079.620;2;22.908.077.478.309.600;7.369.527.064.036.750;12;3.249.853.111.252.770;4.594.177.239.444.900;0.07420231031538203;8.455.044.503.626.060;9;31.836.188.393.358.200;0.12904537254736162;14.333.403.252.311.600;38.212.599.008.872.900;1
327;10.314.069.908.258.200;8.141.100.127.419.780;2;3.536.032.964.104.220;7.066.638.633.552.800;12;4.400.283.366.670.410;62.468.782.026.176.300;0.06608237751929266;9.086.965.454.656.750;0;4.974.180.590.896.960;0.323287353188646;38.387.827.989.170.400;26.843.771.366.056.700;1
976;6.580.182.267.219.990;9.868.065.982.261.270;1;0.7503739669791623;9.939.463.761.379.370;19;12.728.865.910.696.300;969.089.440.028.491;0.0014460845753810903;9.998.253.778.314.990;3;3.260.686.748.397.090;0.13905565395208247;212.968.523.825.314;13.518.150.136.978.400;1
315;8.335.419.571.222.550;953.270.256.111.478;0;10.577.263.741.899.700;9.644.543.080.520.330;22;0.14529105942511666;9.505.591.323.404.880;0.007742915050030497;9.773.838.575.494.630;5;10.074.773.805.182.500;0.38720123867439293;5.400.712.830.616.720;10.462.751.339.303.100;1
795;12.788.368.561.703.000;9.315.899.822.409.180;2;27.464.517.658.997;61.159.709.799.959.100;20;26.064.339.524.959.400;7.565.960.716.221.990;0.05814842882046417;811.732.166.320.098;5;4.732.319.614.361.670;0.46858739149046236;916.585.047.981.589;2.477.398.248.643.400;1
114;14.116.290.246.434.700;9.647.792.763.249.320;2;2.016.341.545.310.730;9.082.914.461.226.260;5;23.555.601.013.612.000;459.648.155.580.007;0.09117814217352833;825.576.492.883.265;1;19.395.776.245.127.500;0.16484244388462438;9.959.794.953.125.890;1.328.275.380.470.390;0
256;8.680.284.712.493.160;9.295.039.591.140.320;4;18.311.601.323.811.100;6.441.339.095.300.810;19;15.344.659.109.453.900;3.752.280.265.472.020;0.06011416668628448;8.988.806.642.698.650;8;37.541.162.122.758.200;0.2883754314040913;9.498.277.616.342.240;4.126.497.772.833.040;1
747;58.659.823.883.767.500;9.937.888.794.348.580;4;0.8016263556688523;6.109.940.779.317.480;11;4.369.496.837.507.240;26.411.468.426.683.500;0.02359959958378323;849.040.222.972.943;0;3.060.320.619.821.770;0.39550983722393007;987.127.412.477.329;2.337.303.133.075.920;1
360;10.865.493.036.910.900;9.427.915.895.729.540;1;4.530.736.286.366.000;7.094.782.063.865.390;7;3.746.610.857.916.170;7.669.235.237.915.080;0.0320218401615547;8.161.938.474.353.660;3;23.017.350.273.635.400;0.21473586441321074;11.372.168.420.231.900;3.664.393.103.166.780;1
256;8.513.050.563.895.010;9.849.317.219.164.490;5;3.613.183.637.562.720;7.077.383.516.244.410;8;4.290.581.915.996.230;60.276.055.520.162.800;0.062315987408027185;8.509.108.985.491.430;3;21.305.580.947.055.500;0.4683058078531749;756.502.280.599.625;23.855.159.492.018.300;1
146;8.293.308.848.447.020;9.034.263.784.021.270;1;10.472.817.056.884.200;9.277.275.049.387.850;17;0.809044797385996;6.578.301.551.554.050;0.05970544656150173;8.122.356.195.347.600;1;4.715.039.450.028.410;0.4553862235479643;34.565.392.915.888.200;41.837.536.673.120.700;1
423;1.939.794.204.070.180;8.234.128.825.963.720;1;0.7927068098171328;8.842.668.983.771.340;10;34.620.597.947.017.000;5.779.137.391.405.900;0.09557029102151048;9.059.824.884.231.290;7;4.647.703.583.679.340;0.14150174229187118;8.790.561.804.422.230;45.536.499.864.791.200;0
943;14.244.507.288.885.800;9.056.355.442.846.030;4;48.869.264.004.405.900;9.926.437.709.328.050;19;4.875.508.677.094.280;5.863.571.468.587.540;0.0529084564007549;8.980.500.207.341.270;1;30.525.393.602.151.100;0.11095990861273607;8.323.601.415.616.380;43.500.565.970.509.600;1
784;13.353.176.647.581.400;8.253.745.656.126.180;5;3.565.276.476.977.770;8.846.051.601.247.270;10;30.595.694.590.434.600;6.570.188.953.639.720;0.035501488197323953;80.126.523.071.123;1;20.339.807.821.405.500;0.4905833931917608;4.813.071.182.946.580;2.937.894.255.919.410;1
229;1.123.662.655.284.980;918.498.695.835.281;4;23.785.523.199.218.300;7.673.022.213.024.190;23;0.8568218264774308;9.314.096.049.408.300;0.052499275674141824;8.965.032.791.287.850;1;1.409.368.128.687.990;0.48259000990845247;5.259.346.075.928.410;1.335.806.443.479.280;1
510;11.434.165.001.452.100;8.964.986.121.055.320;0;3.657.789.683.401.030;8.795.710.643.780.860;23;4.978.901.972.340.670;22.349.303.957.443.800;0.07862339832708018;9.039.610.294.521.980;0;16.263.055.314.363.400;0.2689142417863853;33.858.250.209.328.400;2.486.844.423.173.710;1
194;13.113.575.057.571.200;9.245.150.795.665.560;3;39.034.930.391.607.100;9.997.836.268.745.600;14;2.641.617.907.791.890;8.413.094.236.585.290;0.054036380578387666;9.211.407.482.023.190;4;30.890.069.029.624.100;0.12022532964238897;35.992.363.259.827.100;269.782.397.882.033;1
726;15.446.447.105.541.600;8.020.093.962.109.660;3;4.009.829.910.749.500;8.840.567.530.250.110;8;4.200.295.091.381.230;5.124.130.084.466.120;0.03260525502877139;9.940.199.448.813.000;3;22.313.198.423.160.300;0.34755022109841116;9.830.569.810.244.360;48.410.160.434.274.900;1
854;15.532.191.442.727.400;8.389.680.983.310.720;0;26.504.478.754.387.500;9.046.725.423.921.270;2;0.7468072371521567;7.959.394.138.263.990;0.03386210511050785;9.965.384.854.104;1;11.682.725.690.398.200;0.21736404295546252;899.967.599.803.157;32.619.892.208.283.800;1
391;7.575.408.615.581.740;8.982.660.863.824.260;3;2.434.472.411.561.810;9.753.460.060.761.030;16;3.330.481.088.789.600;9.588.210.633.954.850;0.07568118192423506;9.053.858.621.341.640;0;28.206.695.412.444.000;0.47468919476022176;2.726.820.749.034.770;3.563.384.931.585.760;1
893;12.501.691.281.149.400;9.901.007.123.178.260;5;0.5496263792100515;6.454.605.045.246.730;16;4.563.088.491.019.310;4.450.295.948.210.680;0.006644827686128185;9.690.373.395.219.560;0;39.847.571.698.572.500;0.4178647700217214;34.797.221.007.843.900;4.128.014.324.008.290;1
910;1.117.937.142.551.150;8.767.218.080.710.310;4;4.669.507.018.138.270;8.819.137.173.790.900;2;26.600.890.955.596.900;27.164.370.939.503.900;0.027475527617451236;8.170.331.539.980.610;1;456.678.046.383.995;0.35983751365337746;19.778.319.375.603.400;3.272.809.868.841.350;1
382;18.057.904.494.040.700;884.874.405.210.727;3;32.148.854.527.502.400;9.403.223.831.869.790;18;14.433.003.029.240.200;3.858.387.490.519.400;0.01530375904085416;9.062.309.244.860.150;0;3.341.136.182.732.350;0.21380153900541143;9.899.837.046.817.220;33.939.384.367.310.400;1
168;14.471.283.818.275.600;9.429.392.178.013.240;5;14.141.927.173.548.500;9.817.514.400.883.570;8;0.6371091397879325;3.776.742.648.900.500;0.09446756331972314;9.357.800.118.447.920;8;3.893.168.495.369.780;0.380507431776687;9.164.888.654.774.920;19.813.111.893.384.200;0
759;12.987.560.996.239.700;9.207.585.514.572.230;4;4.638.215.387.396.460;6.843.877.158.846.790;16;14.797.233.261.916.500;7.934.795.339.682.030;0.009009426316817849;9.129.457.639.139.090;1;2.456.281.883.459.720;0.21566730670368162;5.968.881.882.886.570;12.354.664.302.451.000;1
110;6.730.919.632.683.760;8.597.852.300.196.660;5;4.617.193.557.966.330;8.015.716.030.896.970;22;17.744.210.146.342.800;2.494.865.453.800.930;0.07581836095962567;846.144.198.890.837;2;29.849.527.168.677.500;0.11505239366075043;7.236.037.935.524.130;38.855.435.164.361.400;1
353;14.084.568.339.851.100;8.821.632.791.134.850;0;49.513.287.396.474.300;8.722.219.390.577.920;17;35.497.755.261.491.400;240.746.863.884.587;0.06304255694691703;8.125.315.972.609.220;8;3.918.507.426.040.110;0.30337383504810966;773.152.245.631.589;4.394.738.789.417.700;1
941;6.758.058.585.203.500;8.435.399.597.714.460;1;4.433.254.534.125.400;698.987.091.800.535;22;0.8931070351480097;75.488.687.558.706.800;0.06328044006709713;877.333.856.915.038;4;3.910.632.909.489.170;0.2954738179154764;28.343.010.471.420.200;2.648.000.733.300.410;1
